Index,Load_AVA_2030.dat,Load_AZPS_2030.dat,Load_BANC_2030.dat,Load_BPAT_2030.dat,Load_CHPD_2030.dat,Load_CIPB_2030_CEC.dat,Load_CIPV_2030_CEC.dat,Load_CISC_2030_CEC.dat,Load_CISD_2030_CEC.dat,Load_DOPD_2030.dat,Load_EPE_2030.dat,Load_GCPD_2030.dat,Load_IID_2030.dat,Load_IPFE_2030.dat,Load_IPMV_2030.dat,Load_IPTV_2030.dat,Load_LDWP_2030.dat,Load_NEVP_2030.dat,Load_NWMT_2030.dat,Load_PACW_2030.dat,Load_PAID_2030.dat,Load_PAUT_2030.dat,Load_PAWY_2030.dat,Load_PGE_2030.dat,Load_PNM_2030.dat,Load_PSCO_2030.dat,Load_PSEI_2030.dat,Load_SCL_2030.dat,Load_SPPC_2030.dat,Load_SRP_2030.dat,Load_TEPC_2030.dat,Load_TIDC_2030.dat,Load_TPWR_2030.dat,Load_VEA_2030.dat,Load_WACM_2030.dat,Load_WALC_2030.dat,Load_WAUW_2030.dat,
7114,1823.468463,3972.561747,2417.16438,7198.002964,258.0669932,5556.101784,6594.911504,17273.20241,3704.384002,410.908362,1435.558421,1051.639272,995.9337422,314.1838087,777.2164896,1801.560215,5327.000206,4000.672338,1839.955715,3106.062253,814.0385006,5418.812015,1575.292889,3062.728064,1960.03219,8671.463464,3811.542892,1275.28003,1335.033989,4281.684832,1743.735086,359.4067607,592.9906309,109.52476,3585.426405,1161.673423,111.0649951,
7115,1809.28871,4199.6063,2512.517376,7126.815225,255.5261181,5775.280485,6855.052396,17953.61472,3850.405158,406.8816349,1441.465828,1041.595133,1033.568539,322.718448,796.4678056,1847.479265,5536.821698,4185.980349,1848.726679,3076.064219,832.1767617,5524.917765,1573.428507,3023.923312,1951.76711,8688.423573,3773.900488,1262.685496,1397.248596,4528.195152,1836.718409,373.584742,587.1343168,114.6585758,3572.332161,1225.754593,111.514334,
7116,1777.762133,4386.248998,2575.36165,6995.476402,250.1426186,5919.734535,7026.511954,18403.15339,3946.282646,398.3455729,1461.060486,1019.85201,1057.435669,320.0513713,789.3092727,1831.45417,5675.455518,4246.575895,1824.152059,3033.636792,825.2420312,5446.453604,1559.622333,2983.359437,1937.723872,8617.685812,3694.316287,1236.057922,1418.022787,4731.033152,1911.798647,382.9290205,574.7527992,116.3153244,3547.961291,1275.809237,110.2102662,
7117,1762.24405,4598.440106,2661.581848,6925.911201,247.8337177,6117.920558,7261.820999,19019.73601,4078.615012,394.5808897,1476.696581,1009.845214,1091.167575,317.9176419,783.9143435,1818.643769,5865.606661,4315.378607,1799.526101,3005.722086,820.8181774,5459.406594,1561.880096,2948.079356,1918.713985,8616.202393,3660.435979,1224.722124,1441.251812,4961.576418,1998.575176,395.7490513,569.4817827,118.1403102,3548.543871,1332.851955,107.9035495,
7118,1745.750423,4807.069775,2731.545397,6858.546243,245.6278788,6278.738996,7452.702373,19519.49707,4185.850455,391.20967,1498.964059,1001.460731,1118.291995,314.9838915,777.0583354,1802.613536,6019.718837,4469.998446,1811.72378,2972.185843,815.2539323,5426.313367,1569.72543,2905.799542,1936.06934,8599.88779,3627.633014,1213.746787,1492.24251,5187.896071,2081.595414,406.1518906,564.3783767,122.3657535,3558.212274,1390.649583,108.5072711,
7119,1732.416095,5005.337393,2785.438719,6805.555118,243.1018738,6402.618358,7599.738887,19904.55749,4269.079493,387.0733622,1517.621742,990.6158714,1139.061936,311.5166082,768.2495162,1781.122634,6138.45913,4620.531904,1826.824799,2959.144423,807.1276129,5383.371775,1563.145616,2894.5461,1962.511155,8658.62345,3590.528908,1201.332359,1541.910304,5402.933588,2157.523821,414.1652572,558.6058096,126.5071494,3571.128694,1445.647482,110.3619125,
7120,1760.845328,5199.113034,2853.578047,6922.886433,247.8337177,6559.243636,7785.728744,20392.11183,4372.954208,394.5808897,1540.758807,1009.845214,1166.440115,311.2499346,768.7691536,1780.409199,6288.811916,4794.552063,1837.283361,3005.32576,807.0154724,5414.444847,1567.468284,2933.552057,2002.17066,8703.818704,3660.435979,1224.722124,1599.648444,5612.821833,2235.417085,424.2968541,569.4817827,131.3105598,3588.020191,1500.409974,110.9133834,
7121,1814.31941,5374.74561,2910.573934,7157.432894,256.5131021,6690.254565,7941.218589,20799.38736,4460.762672,408.4794009,1598.507134,1045.768617,1190.046583,314.7170632,778.0543954,1799.761271,6414.414182,4908.253183,1886.483332,3102.889004,816.6107461,5506.554141,1592.283418,3029.520919,2046.79376,8960.132724,3788.421796,1267.544089,1636.777656,5802.981586,2304.618123,432.7715393,589.3935068,134.3776556,3675.15751,1548.54674,113.4715056,
7122,1917.857807,5463.49019,2982.360857,7598.438989,272.8994382,6855.264215,8137.051469,21312.0402,4570.318839,434.6552778,1615.799348,1112.641355,1220.322361,321.9183343,797.6229841,1843.201365,6572.513295,5090.285287,1995.394281,3282.538711,836.298687,5656.972898,1640.651855,3204.839747,2145.127213,9351.291548,4030.405182,1348.50778,1696.536961,5897.827761,2346.54396,443.445495,627.0406971,139.3493075,3810.595783,1577.441123,120.144729,
7123,1972.011644,5587.022815,3109.871254,7765.796777,278.9017282,7148.360022,8484.891381,22222.6492,4765.420061,444.1331098,1594.1662,1136.893141,1271.541798,335.5204843,830.3972724,1922.880956,6853.336196,5283.609175,2048.02035,3354.618992,868.8861969,5827.061544,1678.684219,3270.007703,2199.663113,9834.126979,4119.133454,1378.194811,1761.398199,6030.706061,2408.800021,462.4049415,640.8448273,144.6512508,3934.525212,1617.257407,122.854454,
7124,1953.465216,5393.107671,3110.780314,7667.030744,275.6576986,7150.44959,8487.362788,22229.07879,4766.57989,438.9674888,1541.405696,1123.52379,1272.009074,349.9227171,863.4111338,2002.066011,6855.322741,5203.597052,2045.348076,3304.085484,903.8751849,5943.986712,1723.23912,3213.101921,2148.434204,9875.864962,4071.275873,1362.182446,1736.207876,5820.35172,2342.789127,462.5401091,633.3992604,142.4959998,3967.307851,1567.18155,122.7028334,
7125,1910.124264,5103.942693,2988.392784,7482.349291,268.8194169,6869.129223,8153.403801,21354.35566,4579.439596,428.0898544,1457.561069,1095.925727,1223.02268,345.9222103,852.7765801,1977.204196,6585.558496,5078.47504,1996.148109,3224.962356,894.2265703,5875.209271,1711.690236,3140.849525,2060.016574,9696.794593,3970.177985,1328.356743,1693.760496,5507.647058,2223.104043,444.3423788,617.6706954,139.0983013,3896.989782,1488.632654,120.144729,
7126,1816.139714,4842.547899,2829.098507,7092.998189,255.4082082,6502.974888,7718.74295,20215.76318,4335.293226,406.6839915,1373.350377,1040.77317,1158.665086,340.3212286,837.7869071,1945.707226,6234.421716,4810.336367,1873.352525,3049.088201,880.2446259,5727.519418,1689.419961,2964.294542,1930.286246,9304.272939,3772.285347,1262.145096,1603.959704,5225.923404,2108.737948,420.6570057,586.883037,131.7262856,3772.64626,1411.987526,112.7684109,
7127,1718.546888,4459.473773,2635.640084,6703.476337,241.5811112,6058.290737,7190.99243,18833.43711,4038.681045,384.7310921,1303.196114,984.7504699,1080.280078,322.4516816,793.5060195,1841.94908,5808.116405,4546.101786,1788.083027,2874.339292,836.1409257,5455.526303,1625.453968,2791.716112,1819.559343,8796.395225,3567.945113,1193.77619,1515.345641,4811.792338,1947.237141,391.8917857,555.0922773,124.5176282,3598.836074,1304.725276,107.3026277,
7128,1617.48843,4096.125519,2431.231421,6278.844374,227.6028045,5588.43633,6633.298952,17373.63761,3726.049244,362.4937131,1233.745915,927.900433,997.5762231,305.1156365,750.6605842,1742.041617,5357.918799,4265.533682,1666.04181,2668.060114,795.3150625,5165.59726,1584.760576,2579.541157,1741.06059,8259.632018,3361.449694,1124.686194,1420.673989,4418.791101,1788.754272,361.4983809,522.966219,116.8139839,3438.534754,1200.77095,99.92910735,
7129,1533.50173,3754.572288,2190.2836,5943.163869,215.1455987,5034.592896,5975.892586,15651.40309,3356.431454,342.5987291,1173.397944,876.9158524,900.1777117,286.7126803,705.4329314,1635.173339,4826.796349,3876.694037,1586.117064,2525.111494,749.9236939,4769.997713,1518.42318,2449.664795,1626.199621,7826.218704,3177.543558,1063.154203,1291.259291,4050.205888,1634.594942,325.6719899,494.3545469,106.2076516,3277.946549,1098.656311,95.81366847,
7130,1475.013949,3471.465391,2009.981124,5692.133853,207.1694987,4620.149048,5484.019466,14363.70056,3080.335705,329.8391827,1136.53075,844.3173086,829.0276461,274.1772867,675.3588596,1563.275581,4429.670509,3688.229507,1536.916692,2392.749169,722.9271074,4814.634839,1518.718853,2312.17684,1570.009284,7482.172852,3059.775164,1023.750821,1226.206779,3744.071873,1508.17515,298.8629201,476.0324248,100.9908671,3203.523223,1018.31594,92.20290656,
7131,1441.414174,3322.67324,1884.483573,5554.760892,202.2203899,4331.679975,5141.592924,13466.72548,2887.563739,322.0463696,1120.965219,824.2502492,778.059435,262.9755707,648.2351605,1498.754631,4153.056603,3439.674861,1476.27288,2334.243536,693.9620088,4522.331029,1463.68918,2261.130826,1532.000331,7261.936761,2986.641552,999.2815078,1143.93521,3583.488959,1436.66805,280.2027625,464.6544742,94.19671719,3106.816071,970.4338175,89.04107486,
7132,1437.888587,3218.751082,1805.382141,5526.887202,201.535382,4149.857171,4925.837611,12901.7713,2766.615249,321.0173301,1126.595874,821.7308068,746.4238493,258.4414537,637.3289103,1471.659315,3978.829188,3344.474108,1470.17429,2313.266147,684.2729696,4393.355167,1464.782972,2240.533696,1505.558326,7215.711132,2976.423629,995.8627578,1111.167195,3471.273086,1388.931763,268.4412168,463.0647945,91.54746683,3096.339402,939.7816986,88.7406025,
7133,1466.576526,3151.523318,1763.9184,5643.406939,205.6818228,4054.548483,4812.521478,12604.21223,2702.731684,327.5836384,1148.95905,838.4573398,730.5766591,259.2416138,639.7864298,1474.96383,3887.063587,3309.641165,1473.600544,2364.554575,685.6862009,4414.481318,1461.261436,2299.018714,1535.3001,7130.622632,3037.72792,1016.374173,1099.589491,3398.027628,1359.538827,262.2759973,472.6023679,90.63445142,3094.790806,921.360086,88.89221414,
7134,1546.396965,3206.473309,1783.828067,5947.110907,217.369573,4100.312906,4866.871329,12746.90341,2733.520234,346.1662286,1197.38735,886.1062884,739.8041028,264.8425028,654.5629972,1507.077214,3931.076346,3337.305622,1516.701959,2483.53594,697.7285714,4484.10289,1461.434554,2413.299122,1574.969854,7211.402185,3210.34353,1074.128538,1108.753422,3457.185226,1381.064849,265.236354,499.4574872,91.38046677,3124.186561,935.7651285,91.14987762,
7135,1665.070016,3270.070052,1876.627085,6408.402805,233.8222782,4313.621027,5120.21991,13410.7863,2876.110351,372.3431043,1262.834558,952.9897367,778.8536076,279.2447975,691.0911474,1589.432941,4135.831806,3396.679966,1621.201265,2684.460102,729.7898159,4742.331154,1473.240009,2616.675535,1614.62927,7512.063237,3453.403261,1155.452356,1130.187201,3525.265949,1418.247891,279.0345859,537.2721327,93.03615449,3207.782935,956.1111951,97.61924237,
7136,1792.14601,3449.43973,2002.490532,6912.94881,251.4792826,4602.931148,5463.537335,14309.1788,3068.905398,400.4029779,1340.798723,1024.884581,832.0175347,302.1817005,747.5163239,1719.557174,4412.90743,3473.595859,1753.752795,2906.868834,784.0044002,5240.407756,1529.213377,2843.208789,1722.05411,8036.597539,3714.211589,1242.714565,1157.196608,3718.244929,1498.777166,297.7491483,577.8480622,95.10867522,3383.441703,1005.736939,105.4970797,
7137,1904.419506,3755.188116,2188.638513,7382.636308,268.4182158,5030.811494,5971.440318,15639.91644,3354.136141,427.4335365,1408.702407,1094.255578,908.2944277,325.9189957,805.9469239,1855.951605,4823.300806,3789.835149,1859.236833,3111.823324,842.3146112,5619.169634,1611.288081,3044.624151,1866.657047,8861.737586,3964.265445,1326.378503,1263.103314,4047.86234,1633.959188,325.427383,616.7508366,103.8059719,3625.360165,1095.763793,112.0186313,
7138,1939.956932,3978.598265,2294.955646,7545.692765,274.2030877,5275.192396,6261.550802,16399.92628,3517.267479,436.6259715,1455.20682,1117.668971,951.3903601,341.3880778,843.1122987,1946.774712,5057.680056,3988.428037,1890.895057,3187.180584,876.1735565,5803.284101,1616.910209,3116.288848,1912.104007,9245.230553,4049.76493,1354.985235,1328.468106,4289.668577,1727.073574,341.2356154,630.05264,109.1931053,3714.875567,1159.611196,113.6725906,
7139,1934.70675,4228.117699,2391.771883,7564.879514,274.6707586,5497.734508,6525.606214,17091.11769,3665.573326,437.2834005,1490.214001,1119.350219,989.4686527,342.988429,846.9419101,1958.819658,5270.827993,4195.240083,1903.091969,3203.005712,882.5956825,5817.86647,1650.158752,3128.851934,1906.321102,9575.450793,4056.755313,1357.324103,1397.503432,4560.591872,1828.483243,355.6311651,631.1401868,114.907275,3803.314479,1230.183089,114.276298,
7140,1911.733552,4482.353674,2472.883957,7502.832339,272.012121,5684.178981,6747.068617,17671.86078,3789.942521,433.0589238,1522.068414,1108.483862,1020.663226,338.1876229,835.1024474,1932.62208,5449.934038,4207.898671,1885.550093,3188.028456,871.4347334,5708.119588,1641.505303,3113.584671,1906.321102,9631.491177,4017.500263,1344.190004,1403.164468,4836.677072,1928.241023,367.6916721,625.032981,115.238811,3813.83014,1295.604668,113.3721184,
7141,1899.239565,4726.637448,2559.282949,7473.452787,270.6754857,5882.775983,6982.650035,18288.46766,3922.274376,431.0877767,1559.777037,1103.451202,1054.331281,331.7865583,820.2552004,1898.50581,5640.091385,4277.768311,1865.335701,3186.53044,858.2756886,5685.382507,1648.038525,3110.958789,1938.546776,9739.504448,3997.60546,1337.533528,1427.367071,5101.494945,2025.668736,380.5382879,621.9377956,117.1443866,3845.339415,1360.290456,112.3191038,
7142,1884.337653,4933.998405,2641.30849,7444.62839,269.9721377,6071.320152,7206.523083,18874.93691,4047.791406,429.8626081,1584.531187,1100.126238,1086.211741,328.3192751,811.891296,1879.431251,5820.951499,4392.552143,1841.694583,3174.962065,850.0879411,5625.012983,1640.118333,3092.357676,1951.76711,9837.401575,3987.387039,1334.114611,1466.016582,5326.40542,2110.879357,392.7346176,620.3480383,120.2921096,3861.766279,1417.604759,111.1144427,
7143,1878.221519,5133.178952,2714.55967,7440.405765,269.9390685,6239.695549,7406.308719,19397.6425,4159.618869,429.7759053,1611.476019,1100.120901,1114.85604,321.1181587,795.2975433,1840.556178,5982.150212,4451.104261,1828.51204,3177.0695,838.7401565,5607.659793,1688.052053,3088.850582,1971.599522,9979.295898,3986.850737,1333.935173,1486.051013,5542.391246,2190.557899,403.6262928,620.2646018,121.8672072,3939.883948,1470.218443,110.4612997,
7144,1909.458912,5307.458418,2813.390277,7548.123219,274.320971,6466.8679,7675.909241,20103.83751,4311.331319,436.9099802,1652.145637,1118.491115,1153.9024,318.1843774,789.2885538,1825.574629,6199.941237,4517.799469,1875.039918,3214.090199,834.2256031,5587.203398,1708.537146,3116.295243,2026.136562,10261.14084,4051.379573,1355.525468,1509.555214,5730.675725,2266.06488,418.3213581,630.3038422,123.6897192,4034.14385,1517.984412,112.8705836,
7145,1973.661328,5528.946492,2895.408022,7830.788849,284.7201265,6655.39415,7899.768582,20690.33179,4436.84928,453.3260185,1724.139085,1160.311757,1187.382958,325.1187583,806.9328136,1864.016468,6380.818475,4629.534181,1917.207784,3336.41491,852.6016538,5653.53583,1748.39679,3236.969643,2067.449839,10545.27697,4205.176725,1406.983485,1547.237042,5970.604074,2356.093486,430.5165287,654.2312314,126.7547225,4141.888137,1578.328175,115.0288282,
7146,2079.703489,5618.760886,2989.858059,8240.17432,299.9355269,6872.497308,8157.420157,21365.03671,4581.722579,477.5331371,1744.692805,1222.178576,1226.530918,332.5866411,826.8344593,1908.19048,6588.893096,4825.865054,2048.02035,3498.364663,869.8691816,5829.211969,1762.598284,3391.138049,2171.569411,11097.65151,4429.952554,1482.189808,1612.340409,6066.390718,2400.696421,444.5602496,689.2013116,132.1395002,4273.135786,1608.466203,122.854454,
7147,2112.878189,5766.85618,3145.128339,8338.726995,302.0269408,7229.402072,8581.132601,22474.96356,4820.132001,481.0125824,1718.291966,1231.347992,1288.471099,352.0564156,872.7243241,2018.767592,6931.1844,5076.464549,2109.649448,3564.009651,915.0200867,6032.874397,1797.987343,3462.468605,2245.939244,11454.00274,4460.602579,1492.444806,1696.23609,6225.55988,2476.678495,467.6472969,693.9697684,139.0153947,4374.068881,1657.080638,127.1155928,
7148,2074.779273,5533.812876,3161.750713,8151.041566,294.8868701,7267.610314,8626.446421,22593.21568,4845.254381,469.5663379,1634.485606,1202.095358,1295.039483,364.591871,900.8755571,2087.580146,6967.65335,5016.81678,2113.07527,3485.331362,944.5866589,6229.051571,1828.490629,3380.164368,2198.011609,11502.0778,4355.204549,1457.180345,1677.207832,5972.485882,2398.456856,470.118868,677.5721975,137.3597278,4395.773215,1597.687514,127.2671985,
7149,1992.071421,5207.548742,3022.183579,7800.711253,281.8954551,6946.800851,8245.629118,21595.93758,4631.869507,449.0130237,1531.31125,1149.418791,1239.001482,361.3912924,891.3275796,2067.279571,6660.090701,4868.14067,2038.495316,3337.465474,935.3997256,6210.083478,1801.366974,3239.715923,2120.339927,11156.01045,4163.228941,1392.948441,1626.626071,5619.393786,2264.455206,449.3667122,647.7050965,133.3000447,4276.50754,1509.354009,122.3995958,
7150,1848.418205,4927.648997,2844.446096,7207.204839,259.7056238,6538.252905,7760.635278,20325.40676,4359.216971,413.5346606,1440.032504,1058.326816,1166.258322,349.6561053,860.3332639,1998.251798,6268.256853,4622.450963,1908.437446,3093.358325,906.4559675,5983.634254,1759.860161,3005.262856,2004.654177,10568.06739,3835.741081,1283.376349,1544.177164,5317.481643,2140.170393,422.9390297,596.7553267,126.5888995,4096.446911,1428.140836,114.5767759,
7151,1716.538551,4524.739751,2619.021947,6693.593059,241.397054,6020.092234,7145.686165,18715.10587,4013.562105,384.360041,1364.235537,983.9181119,1075.085917,328.3192751,807.4344294,1874.485698,5771.637665,4388.826592,1776.639567,2868.075248,855.5855113,5733.272983,1703.562081,2785.184629,1874.917955,9893.713367,3565.257118,1192.876831,1464.557481,4882.219876,1966.159921,389.4208446,554.6740855,120.2092485,3896.392398,1315.285624,106.6989348,
7152,1585.131489,4164.897909,2391.406665,6210.792457,224.2924254,5496.895019,6524.58815,17088.20848,3664.473142,357.2407989,1293.094054,914.5205605,982.7650733,303.7820517,747.4671993,1734.059208,5269.907685,4055.137606,1688.92849,2649.54714,796.3942349,5401.094,1630.538652,2569.722131,1775.762554,9299.152101,3312.516016,1108.313784,1351.920562,4493.449222,1806.048097,355.5768612,515.3532358,111.0156623,3706.572561,1210.494632,101.1309709,
7153,1491.297464,3765.72233,2139.680281,5836.278511,209.3273039,4918.275946,5837.830145,15290.00951,3278.858478,333.4057963,1243.311551,853.4970662,880.9978303,275.7775761,679.6051326,1576.548405,4715.359025,3687.66777,1579.0848,2510.046399,734.9455475,5016.423787,1617.924135,2457.656827,1684.041559,8681.724556,3091.502033,1034.366113,1229.057821,4061.946715,1629.844243,318.1478121,480.9684144,100.9897154,3558.75967,1094.346309,95.41378602,
7154,1425.836603,3531.316141,2009.615399,5557.524082,200.3644463,4619.308391,5482.934235,14360.05318,3079.22397,319.0485318,1225.438487,816.724888,829.8665938,266.7095585,657.715253,1523.640938,4428.562631,3477.820728,1515.015155,2369.59723,715.3462033,5168.892418,1616.606405,2309.055947,1633.633457,8365.440235,2959.216073,990.1053903,1159.2914,3808.396603,1528.685626,298.8085406,460.3876845,95.27206949,3486.879083,1026.870673,91.04771669,
7155,1402.343384,3422.830647,1935.993578,5479.478905,197.6394757,4450.081039,5282.12247,13834.4972,2967.34961,314.7369436,1258.182713,805.8480584,799.2742085,253.9074449,627.123095,1450.459847,4266.487888,3361.146795,1482.371888,2335.647501,683.9124543,4840.743319,1571.930689,2278.747084,1657.598409,8220.295852,2918.885176,976.6113306,1119.85697,3690.544889,1478.707645,287.8617551,454.113101,92.04260374,3428.095742,993.9790692,89.34430678,
7156,1409.86451,3339.354488,1872.061279,5502.358767,198.5085058,4303.126051,5107.658137,13377.80349,2869.248185,316.1370182,1341.565829,809.1996669,774.0265552,248.8399342,615.2703835,1421.106168,4125.646198,3308.907239,1476.27288,2342.453924,672.6634617,4778.562972,1568.343662,2289.854549,1674.947877,8166.34794,2931.790594,980.9292728,1101.966684,3599.92407,1441.110037,278.3556989,456.1208948,90.63329551,3440.9464,970.3862257,89.04107486,
7157,1495.637582,3353.189732,1909.692869,5867.335338,212.2363502,4389.626143,5210.318805,13646.65842,2926.338697,338.0022599,1408.375391,865.2063964,790.327973,251.7737464,624.1868424,1437.40033,4208.568558,3350.817525,1538.655966,2490.64685,680.9339052,4852.420311,1590.853032,2436.876509,1731.966144,8400.928237,3134.521174,1048.759615,1115.399784,3614.010405,1450.670014,283.9511179,487.6612284,91.71328414,3535.057474,975.6809473,92.25235702,
7158,1685.084588,3593.088073,2044.687588,6633.228561,239.1064624,4699.925437,5578.728167,14611.73073,3133.924646,380.7915364,1483.493403,974.7168319,846.7093944,263.5090108,656.0914952,1507.569273,4506.211794,3517.763658,1677.485062,2835.993485,710.4095152,5067.336113,1639.355689,2794.496989,1881.528126,8867.73107,3531.37681,1181.541033,1172.668239,3872.256543,1554.717878,304.0234039,549.4030691,96.34975271,3703.277431,1043.541387,100.5300263,
7159,1904.07503,3966.615965,2393.049888,7457.42796,267.4974777,5500.672135,6529.039233,17099.64685,3666.768453,425.9230177,1596.183244,1090.092785,988.8305268,299.7813284,745.600157,1715.162674,5273.488589,3888.25484,1932.077816,3206.55947,796.468947,5761.397542,1730.603011,3166.778609,2093.070276,10093.36708,3950.818486,1321.87937,1298.626338,4273.7037,1737.289213,355.821191,614.6587914,106.4587172,4056.649989,1155.762746,115.7786251,
7160,2048.605506,4277.089297,2671.082575,7963.235368,286.4763837,6139.758959,7287.812278,19087.85175,4093.429194,456.2361985,1681.791542,1167.820938,1103.342138,348.055816,861.6754187,1987.250269,5886.645921,4256.611217,2066.547976,3413.151522,911.8572909,6590.118246,1862.114658,3352.847903,2224.451541,11055.36874,4230.985566,1415.618702,1423.036205,4608.016484,1886.682418,397.1617089,658.2465084,116.5651931,4385.818888,1250.809689,123.8053184,
7161,2123.44215,4575.447653,2891.210484,8336.252205,300.2373333,6645.745675,7888.260635,20659.45478,4430.021438,478.1019703,1708.324437,1223.833243,1192.168906,374.9934733,926.9746995,2139.310554,6371.321121,4522.767226,2121.84663,3578.915391,974.3130677,6894.661294,1912.273247,3509.89796,2309.568446,11465.62651,4434.252947,1483.628649,1513.206277,4930.117118,2024.667543,429.8923992,689.8703563,123.8556034,4510.906402,1338.525738,127.7193086,
7162,2116.204706,4655.542204,2970.489524,8359.849939,301.5076367,6827.976732,8104.585367,21226.6024,4552.059867,480.0721974,1676.507816,1228.855477,1223.058829,375.2602088,927.5182372,2146.697192,6546.228543,4594.419095,2091.121864,3591.231391,975.4511556,6826.372037,1918.796771,3514.522422,2290.55856,11246.40101,4453.071903,1489.925165,1538.220557,5016.976499,2064.085302,441.6803534,692.7981641,125.8428013,4454.994234,1362.532134,126.1619825,
7163,2061.180857,4635.134518,2937.05632,8162.721694,293.9664111,6751.127063,8013.301201,20987.14045,4500.719497,468.0558657,1639.694675,1197.932703,1208.39629,365.9254249,904.5730531,2097.362465,6472.376347,4538.185013,2035.823057,3516.705076,953.4901262,6635.920192,1896.985665,3444.706003,2222.800228,10784.485,4341.76208,1452.682715,1519.062303,4995.846669,2052.701167,436.7091899,675.4808508,124.2700812,4332.115725,1355.122827,122.2507293,
7164,2012.982469,4649.6873,2931.579929,7971.78048,286.7599953,6738.539013,7998.427756,20948.39272,4492.709143,456.6088037,1605.468452,1168.669735,1204.856577,354.9902897,877.9740139,2036.846007,6460.432825,4433.989515,1971.752805,3445.320744,928.3688678,6465.339193,1879.175664,3375.920853,2140.167027,10330.52886,4235.287954,1417.05821,1485.003426,5012.75637,2057.2636,435.8949085,658.9158636,121.3721185,4211.172059,1356.118736,118.9400395,
7165,1979.277192,4721.329264,2969.756717,7854.101481,282.4957433,6826.2923,8102.545421,21220.80767,4550.91119,449.7585714,1583.335955,1151.121535,1218.769333,348.055816,860.9602983,1996.998625,6544.451375,4351.327249,1923.306462,3400.960151,910.4494849,6320.551178,1844.259936,3329.948351,2083.15331,9949.917786,4172.370019,1396.006896,1459.661548,5091.171137,2087.478375,441.5713928,649.1272433,119.1338818,4096.67504,1372.436873,115.3293208,
7166,1952.289805,4824.076209,3036.251976,7739.512257,278.2500223,6979.138513,8284.018398,21696.1362,4652.480883,443.1046291,1575.400563,1134.379166,1244.077174,340.8546686,843.398579,1955.560553,6691.039752,4391.345539,1901.353203,3357.509917,892.0466835,6236.990789,1812.169081,3281.973883,2051.756049,9649.808752,4109.455576,1374.956751,1473.729016,5202.919172,2133.9944,451.458534,639.3391663,120.2115545,3999.569576,1401.257926,114.2240792,
7167,1942.831497,4940.156847,3073.150928,7688.98967,276.3094862,7063.954563,8384.639715,21959.26522,4709.475963,439.9095968,1591.919487,1126.037312,1257.961546,337.6542137,835.6403073,1937.213206,6772.186832,4402.771171,1895.2546,3338.382981,886.3568673,6147.450401,1825.371291,3261.25886,2032.750711,9650.345696,4080.955248,1365.421007,1478.418497,5329.216807,2180.580573,456.9450176,634.9051542,120.5419691,4018.520529,1431.408924,113.9236038,
7168,1973.545266,5155.856639,3151.155183,7789.176104,279.8556362,7243.255393,8597.472829,22517.08327,4829.2554,445.7304438,1649.110936,1141.06166,1288.964387,338.4543584,837.7750204,1939.68378,6944.218353,4481.788643,1923.306462,3383.90603,890.0059121,6151.700033,1847.736797,3305.156832,2097.202817,9739.42323,4133.118211,1382.873882,1505.344952,5562.582785,2266.512586,468.5434248,643.0205419,122.6961834,4074.190539,1488.947256,115.3293208,
7169,2055.755239,5289.344544,3217.463342,8122.634473,292.2282851,7395.671539,8778.425167,22990.98564,4930.799838,465.3419502,1714.272978,1191.229289,1316.372008,347.5224687,860.9714796,1990.842446,7090.368272,4627.105191,1995.394281,3521.097559,912.5465645,6210.763883,1882.684569,3438.540039,2112.074084,10041.0024,4315.950246,1444.046497,1553.347026,5707.198427,2323.39638,478.4027462,671.4651081,126.6729946,4182.589974,1528.138794,120.144729,
7170,2187.98889,5459.479578,3305.701808,8648.132331,311.8920276,7598.496761,9019.225646,23621.99449,5065.476318,496.6840452,1765.229867,1271.476764,1353.547783,359.7910958,892.7717589,2062.136522,7284.968535,4858.307207,2121.84663,3731.832876,940.1842476,6377.369694,1896.43382,3643.707614,2261.637018,10477.00435,4606.332504,1541.20366,1628.981225,5889.848372,2394.762383,491.5228723,716.6420779,132.9708884,4303.4833,1578.843382,127.7193086,
7171,2256.800265,5757.550642,3463.530133,8946.963223,322.0738631,7961.281454,9449.704022,24749.15698,5307.328464,512.8149053,1758.733246,1312.45996,1417.863935,381.6612115,945.4846601,2187.25346,7632.562173,5265.476693,2219.261948,3869.077653,993.9233119,6713.454597,1972.603051,3780.390561,2392.200123,11316.9786,4756.902117,1591.581794,1763.355322,6211.478554,2521.987867,514.9902738,740.0673344,144.1539493,4536.969117,1668.41532,133.83873,
7172,2217.529354,5627.090962,3463.530133,8806.813681,316.5060582,7961.281454,9449.704022,24749.15239,5307.328464,503.9940661,1666.906269,1289.884346,1417.972239,390.462741,965.3919705,2239.597971,7632.558876,5250.972746,2206.131208,3816.113043,1014.498154,6866.010326,1990.575341,3728.792744,2380.629955,11494.73729,4674.62593,1564.053525,1758.505504,6069.67517,2477.383985,514.9902738,727.2670041,143.7404942,4570.508801,1636.096635,133.1356238,
